,200.0,217.949,235.897,253.846,271.795,289.744,307.692,325.641,343.59,361.538,379.487,397.436,415.385,433.333,451.282,469.231,487.179,505.128,523.077,541.026,558.974,576.923,594.872,612.821,630.769,648.718,666.667,684.615,702.564,720.513,738.462,756.41,774.359,792.308,810.256,828.205,846.154,864.103,882.051,900.0,917.949,935.897,953.846,971.795,989.744,1007.69,1025.64,1043.59,1061.54,1079.49,1097.44,1115.38,1133.33,1151.28,1169.23,1187.18,1205.13,1223.08,1241.03,1258.97,1276.92,1294.87,1312.82,1330.77,1348.72,1366.67,1384.62,1402.56,1420.51,1438.46,1456.41,1474.36,1492.31,1510.26,1528.21,1546.15,1564.1,1582.05,1600.0
0.0001,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,0.427462,0.214172,0.156997,0.137645,0.135727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.102663,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.27999,0.958804,0.759687,0.266226,0.129399,0.122092,0.11955,0.116841,0.11396,0.110902,0.0435205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20522600000000002,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.26361,1.02202,0.73073,0.460925,0.124261,0.117748,0.115005,0.111151,0.10904,0.105808,0.102405,0.0543084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.307788,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,0.947781,0.659983,0.375706,0.115249,0.111791,0.10914,0.105846,0.102792,0.0992546,0.0955513,0.0836441,0.0302714,0.000234205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.410351,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.39345,0.834033,0.616861,0.187993,0.10924,0.105827,0.102652,0.0991095,0.0811173,0.0628764,0.060644,0.058335,0.0559492,0.0534852,0.0505317,0.0216764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.512914,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.2655,0.683407,0.492453,0.105117,0.0954645,0.0735631,0.0653228,0.0631617,0.0609248,0.0586117,0.0562217,0.0537547,0.0512091,0.0485854,0.0447564,0.0403233,0.0356396,0.030689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.615477,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,0.640571,0.376763,0.0676058,0.0655046,0.0633277,0.0610743,0.058744,0.0556355,0.0517801,0.0477152,0.0434343,0.038926,0.0341824,0.0291878,0.0222145,0.0183801,0.0125288,0.00633274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.71804,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,0.652049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8206030000000001,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,1.40762,0.664603,0.498392,0.422776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
